file,time,result
instances/n1000_test1.csv,2407583,false
instances/n1000_test10.csv,205292,true
instances/n1000_test100.csv,205708,true
instances/n1000_test101.csv,206666,true
instances/n1000_test102.csv,206459,false
instances/n1000_test103.csv,12079833,true
instances/n1000_test104.csv,331542,true
instances/n1000_test105.csv,213750,true
instances/n1000_test106.csv,208750,true
instances/n1000_test107.csv,197708,false
instances/n1000_test108.csv,203209,true
instances/n1000_test109.csv,406041,true
instances/n1000_test11.csv,397959,true
instances/n1000_test110.csv,390583,true
instances/n1000_test111.csv,401583,false
instances/n1000_test112.csv,11904833,false
instances/n1000_test113.csv,3662417,true
instances/n1000_test114.csv,221583,true
instances/n1000_test115.csv,208667,false
instances/n1000_test116.csv,193292,true
instances/n1000_test117.csv,3429750,false
instances/n1000_test118.csv,208750,false
instances/n1000_test119.csv,11819959,false
instances/n1000_test12.csv,3595667,false
instances/n1000_test120.csv,208375,false
instances/n1000_test121.csv,198042,false
instances/n1000_test122.csv,195875,false
instances/n1000_test123.csv,3457250,true
instances/n1000_test124.csv,206292,false
instances/n1000_test125.csv,198208,true
instances/n1000_test126.csv,192833,false
instances/n1000_test127.csv,3807875,false
instances/n1000_test128.csv,12017583,false
instances/n1000_test129.csv,192084,true
instances/n1000_test13.csv,3501416,true
instances/n1000_test130.csv,210333,false
instances/n1000_test131.csv,197833,true
instances/n1000_test132.csv,194084,true
instances/n1000_test133.csv,3701750,true
instances/n1000_test134.csv,207709,false
instances/n1000_test135.csv,211375,true
instances/n1000_test136.csv,202166,false
instances/n1000_test137.csv,3941667,false
instances/n1000_test138.csv,212250,true
instances/n1000_test139.csv,198375,false
instances/n1000_test14.csv,200333,true
instances/n1000_test140.csv,3521625,true
instances/n1000_test141.csv,224375,false
instances/n1000_test142.csv,200458,true
instances/n1000_test143.csv,196875,true
instances/n1000_test144.csv,3493875,false
instances/n1000_test145.csv,249000,false
instances/n1000_test146.csv,200417,true
instances/n1000_test147.csv,205875,true
instances/n1000_test148.csv,3653042,false
instances/n1000_test149.csv,260750,true
instances/n1000_test15.csv,286750,false
instances/n1000_test150.csv,215042,true
instances/n1000_test151.csv,4171375,false
instances/n1000_test152.csv,221084,true
instances/n1000_test153.csv,201500,false
instances/n1000_test154.csv,194292,false
instances/n1000_test155.csv,3532333,false
instances/n1000_test156.csv,225750,false
instances/n1000_test157.csv,198792,true
instances/n1000_test158.csv,194458,true
instances/n1000_test159.csv,3534541,false
instances/n1000_test16.csv,210709,true
instances/n1000_test160.csv,199250,false
instances/n1000_test161.csv,205333,false
instances/n1000_test162.csv,3559292,false
instances/n1000_test163.csv,216125,false
instances/n1000_test164.csv,204625,false
instances/n1000_test165.csv,203167,true
instances/n1000_test166.csv,3448500,false
instances/n1000_test167.csv,218792,true
instances/n1000_test168.csv,199334,false
instances/n1000_test169.csv,214625,false
instances/n1000_test17.csv,3713792,true
instances/n1000_test170.csv,208291,true
instances/n1000_test171.csv,199917,false
instances/n1000_test172.csv,205084,false
instances/n1000_test173.csv,3595666,false
instances/n1000_test174.csv,209042,true
instances/n1000_test175.csv,210167,false
instances/n1000_test176.csv,195375,true
instances/n1000_test177.csv,3931250,false
instances/n1000_test178.csv,206791,false
instances/n1000_test179.csv,201333,true
instances/n1000_test18.csv,202417,true
instances/n1000_test180.csv,3488041,true
instances/n1000_test181.csv,207333,false
instances/n1000_test182.csv,216875,true
instances/n1000_test183.csv,195125,true
instances/n1000_test184.csv,3663375,false
instances/n1000_test185.csv,211875,false
instances/n1000_test186.csv,198458,true
